bootstrap,resample,delta_f1,delta_fpr
event,"[(22, 0, 82), (5597, 5537, 5657), (590, 530, 650), (3884, 3824, 3944), (590, 530, 650), (2147, 2087, 2207), (5031, 4971, 5091), (2147, 2087, 2207), (4724, 4664, 4784), (2867, 2807, 2927), (4501, 4441, 4561), (2147, 2087, 2207), (1860, 1800, 1920)]",-0.14240470663916227,-0.035721703011422634
event,"[(5597, 5537, 5657), (4724, 4664, 4784), (5597, 5537, 5657), (5784, 5724, 5844), (5784, 5724, 5844), (22, 0, 82), (5031, 4971, 5091), (5784, 5724, 5844), (4724, 4664, 4784), (5031, 4971, 5091), (2867, 2807, 2927), (1860, 1800, 1920), (590, 530, 650)]",-0.11757310932781062,-0.04192208819458177
event,"[(22, 0, 82), (2867, 2807, 2927), (22, 0, 82), (2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (4724, 4664, 4784), (5784, 5724, 5844), (3884, 3824, 3944), (1860, 1800, 1920), (5784, 5724, 5844), (5784, 5724, 5844)]",-0.055590674751297475,-0.05299584734032034
event,"[(1860, 1800, 1920), (4501, 4441, 4561), (5031, 4971, 5091), (2550, 2490, 2610), (590, 530, 650), (1860, 1800, 1920), (5031, 4971, 5091), (2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927), (3884, 3824, 3944), (2867, 2807, 2927), (4724, 4664, 4784)]",-0.0789806512505899,-0.045732952225398124
event,"[(3884, 3824, 3944), (5031, 4971, 5091), (5597, 5537, 5657), (2550, 2490, 2610), (4724, 4664, 4784), (1860, 1800, 1920), (3884, 3824, 3944), (22, 0, 82), (376, 316, 436), (2147, 2087, 2207), (4724, 4664, 4784), (590, 530, 650), (1860, 1800, 1920)]",-0.07633346123113671,-0.04569055036344756
event,"[(4724, 4664, 4784), (1860, 1800, 1920), (376, 316, 436), (22, 0, 82), (376, 316, 436), (5031, 4971, 5091), (5031, 4971, 5091), (5597, 5537, 5657), (3884, 3824, 3944), (590, 530, 650), (2147, 2087, 2207), (4724, 4664, 4784), (376, 316, 436)]",-0.0836591833971761,-0.04457050243111831
event,"[(3884, 3824, 3944), (376, 316, 436), (2550, 2490, 2610), (5031, 4971, 5091), (1860, 1800, 1920), (2550, 2490, 2610), (2550, 2490, 2610), (5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657), (590, 530, 650), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.06916470033034444,-0.04736627194773377
event,"[(2550, 2490, 2610), (2550, 2490, 2610), (376, 316, 436), (5031, 4971, 5091), (1860, 1800, 1920), (2867, 2807, 2927), (5597, 5537, 5657), (376, 316, 436), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091), (1860, 1800, 1920), (1860, 1800, 1920)]",-0.0847392993141319,-0.046692607003891044
event,"[(5784, 5724, 5844), (2867, 2807, 2927), (2147, 2087, 2207), (2867, 2807, 2927), (590, 530, 650), (1860, 1800, 1920), (22, 0, 82), (1860, 1800, 1920), (2867, 2807, 2927), (590, 530, 650), (1860, 1800, 1920), (5597, 5537, 5657), (2550, 2490, 2610)]",-0.17785631767189328,-0.034012260233339926
event,"[(2550, 2490, 2610), (5784, 5724, 5844), (2550, 2490, 2610), (2147, 2087, 2207), (3884, 3824, 3944), (3884, 3824, 3944), (22, 0, 82), (5597, 5537, 5657), (2147, 2087, 2207), (4724, 4664, 4784), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091)]",-0.07199905148381411,-0.04706347636938897
event,"[(4501, 4441, 4561), (5597, 5537, 5657), (5597, 5537, 5657), (4501, 4441, 4561), (590, 530, 650), (3884, 3824, 3944), (590, 530, 650), (5597, 5537, 5657), (4724, 4664, 4784), (4501, 4441, 4561), (590, 530, 650), (2867, 2807, 2927), (5784, 5724, 5844)]",-0.12307491161072766,-0.04357976653696498
event,"[(590, 530, 650), (590, 530, 650), (2550, 2490, 2610), (5597, 5537, 5657), (5784, 5724, 5844), (376, 316, 436), (376, 316, 436), (4724, 4664, 4784), (4501, 4441, 4561), (376, 316, 436), (4724, 4664, 4784), (3884, 3824, 3944), (2550, 2490, 2610)]",-0.039032977706281446,-0.0541940625622634
event,"[(376, 316, 436), (376, 316, 436), (2147, 2087, 2207), (3884, 3824, 3944), (4724, 4664, 4784), (22, 0, 82), (590, 530, 650), (590, 530, 650), (1860, 1800, 1920), (4724, 4664, 4784), (5031, 4971, 5091), (2550, 2490, 2610), (2867, 2807, 2927)]",-0.08684134214181966,-0.043821391484942886
event,"[(2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (2867, 2807, 2927), (2147, 2087, 2207), (2147, 2087, 2207), (3884, 3824, 3944), (4501, 4441, 4561), (590, 530, 650), (2147, 2087, 2207), (4501, 4441, 4561), (2147, 2087, 2207), (1860, 1800, 1920)]",-0.10909141587493731,-0.042747163695299836
event,"[(3884, 3824, 3944), (5031, 4971, 5091), (4501, 4441, 4561), (5031, 4971, 5091), (590, 530, 650), (2867, 2807, 2927), (3884, 3824, 3944), (2550, 2490, 2610), (1860, 1800, 1920), (2147, 2087, 2207), (590, 530, 650), (5031, 4971, 5091), (2550, 2490, 2610)]",-0.08521559363075154,-0.044630404463040445
event,"[(22, 0, 82), (3884, 3824, 3944), (2147, 2087, 2207), (2550, 2490, 2610), (5784, 5724, 5844), (3884, 3824, 3944), (2867, 2807, 2927), (2867, 2807, 2927), (5784, 5724, 5844), (4501, 4441, 4561), (5597, 5537, 5657), (2550, 2490, 2610), (1860, 1800, 1920)]",-0.1538118484657838,-0.03829011345218801
event,"[(4724, 4664, 4784), (5784, 5724, 5844), (5031, 4971, 5091), (2147, 2087, 2207), (376, 316, 436), (2550, 2490, 2610), (2867, 2807, 2927), (4501, 4441, 4561), (2867, 2807, 2927), (4724, 4664, 4784), (2867, 2807, 2927), (3884, 3824, 3944), (22, 0, 82)]",-0.07730092580281206,-0.04735202492211838
event,"[(590, 530, 650), (5597, 5537, 5657), (4501, 4441, 4561), (4501, 4441, 4561), (2550, 2490, 2610), (5031, 4971, 5091), (4724, 4664, 4784), (4724, 4664, 4784), (4724, 4664, 4784), (22, 0, 82), (2147, 2087, 2207), (590, 530, 650), (2867, 2807, 2927)]",-0.14658872810964485,-0.03484602917341978
event,"[(5597, 5537, 5657), (22, 0, 82), (4501, 4441, 4561), (590, 530, 650), (5031, 4971, 5091), (22, 0, 82), (3884, 3824, 3944), (5784, 5724, 5844), (22, 0, 82), (3884, 3824, 3944), (5784, 5724, 5844), (5597, 5537, 5657), (3884, 3824, 3944)]",-0.05045751633986928,-0.05040556199304751
event,"[(5031, 4971, 5091), (5597, 5537, 5657), (2550, 2490, 2610), (4501, 4441, 4561), (2550, 2490, 2610), (5784, 5724, 5844), (22, 0, 82), (4724, 4664, 4784), (4501, 4441, 4561), (2867, 2807, 2927), (5597, 5537, 5657), (2550, 2490, 2610), (5597, 5537, 5657)]",-0.10075124626804755,-0.04528376507810955
event,"[(5784, 5724, 5844), (22, 0, 82), (376, 316, 436), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (5031, 4971, 5091), (2867, 2807, 2927), (5031, 4971, 5091), (376, 316, 436), (590, 530, 650), (2550, 2490, 2610), (3884, 3824, 3944)]",-0.09882068094816593,-0.043821391484942886
event,"[(4724, 4664, 4784), (5784, 5724, 5844), (2147, 2087, 2207), (5031, 4971, 5091), (4724, 4664, 4784), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (2867, 2807, 2927), (5597, 5537, 5657), (4501, 4441, 4561), (1860, 1800, 1920), (1860, 1800, 1920)]",-0.13375324334899763,-0.039044652128764276
event,"[(1860, 1800, 1920), (5597, 5537, 5657), (5031, 4971, 5091), (5031, 4971, 5091), (4724, 4664, 4784), (5597, 5537, 5657), (376, 316, 436), (22, 0, 82), (2550, 2490, 2610), (376, 316, 436), (5597, 5537, 5657), (376, 316, 436), (1860, 1800, 1920)]",-0.026753812636165553,-0.05349555813055233
event,"[(2147, 2087, 2207), (5784, 5724, 5844), (4501, 4441, 4561), (5597, 5537, 5657), (4501, 4441, 4561), (22, 0, 82), (2550, 2490, 2610), (2867, 2807, 2927), (5784, 5724, 5844), (1860, 1800, 1920), (5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657)]",-0.1692922651245732,-0.037373937116867706
event,"[(5784, 5724, 5844), (4501, 4441, 4561), (22, 0, 82), (2867, 2807, 2927), (1860, 1800, 1920), (5031, 4971, 5091), (5784, 5724, 5844), (2147, 2087, 2207), (4724, 4664, 4784), (5784, 5724, 5844), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82)]",-0.09036266913011975,-0.04619124797406807
event,"[(5597, 5537, 5657), (5597, 5537, 5657), (3884, 3824, 3944), (4724, 4664, 4784), (5597, 5537, 5657), (5784, 5724, 5844), (590, 530, 650), (3884, 3824, 3944), (376, 316, 436), (5031, 4971, 5091), (22, 0, 82), (376, 316, 436), (1860, 1800, 1920)]",-0.04260605722750041,-0.0526742301458671
event,"[(2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (590, 530, 650), (4724, 4664, 4784), (590, 530, 650), (22, 0, 82), (2867, 2807, 2927), (4501, 4441, 4561), (376, 316, 436), (590, 530, 650), (5784, 5724, 5844), (590, 530, 650)]",-0.12129210306653143,-0.04172434249555072
event,"[(4724, 4664, 4784), (3884, 3824, 3944), (4724, 4664, 4784), (1860, 1800, 1920), (22, 0, 82), (5597, 5537, 5657), (4501, 4441, 4561), (5784, 5724, 5844), (1860, 1800, 1920), (3884, 3824, 3944), (376, 316, 436), (22, 0, 82), (5031, 4971, 5091)]",-0.03340394524126175,-0.05611831442463533
event,"[(2867, 2807, 2927), (376, 316, 436), (4501, 4441, 4561), (2550, 2490, 2610), (2867, 2807, 2927), (4724, 4664, 4784), (22, 0, 82), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (4724, 4664, 4784), (5597, 5537, 5657), (590, 530, 650)]",-0.11336197628395536,-0.042747163695299836
event,"[(590, 530, 650), (1860, 1800, 1920), (2867, 2807, 2927), (4501, 4441, 4561), (2867, 2807, 2927), (4501, 4441, 4561), (1860, 1800, 1920), (2147, 2087, 2207), (4724, 4664, 4784), (376, 316, 436), (22, 0, 82), (376, 316, 436), (376, 316, 436)]",-0.12129210306653143,-0.04172434249555072
event,"[(1860, 1800, 1920), (2550, 2490, 2610), (2147, 2087, 2207), (1860, 1800, 1920), (2550, 2490, 2610), (5784, 5724, 5844), (2147, 2087, 2207), (590, 530, 650), (5597, 5537, 5657), (2147, 2087, 2207), (376, 316, 436), (2147, 2087, 2207), (5597, 5537, 5657)]",-0.09581723985770557,-0.045136186770428015
event,"[(2147, 2087, 2207), (1860, 1800, 1920), (4724, 4664, 4784), (4724, 4664, 4784), (4501, 4441, 4561), (2147, 2087, 2207), (2147, 2087, 2207), (2147, 2087, 2207), (4501, 4441, 4561), (4501, 4441, 4561), (376, 316, 436), (2147, 2087, 2207), (2550, 2490, 2610)]",-0.020800570090946657,-0.054932522334157005
event,"[(5784, 5724, 5844), (4501, 4441, 4561), (2550, 2490, 2610), (5597, 5537, 5657), (4501, 4441, 4561), (5784, 5724, 5844), (2147, 2087, 2207), (5597, 5537, 5657), (4724, 4664, 4784), (2867, 2807, 2927), (3884, 3824, 3944), (4724, 4664, 4784), (2867, 2807, 2927)]",-0.1420383551110639,-0.04004781829049611
event,"[(2550, 2490, 2610), (590, 530, 650), (1860, 1800, 1920), (5597, 5537, 5657), (2147, 2087, 2207), (5784, 5724, 5844), (2147, 2087, 2207), (4501, 4441, 4561), (2550, 2490, 2610), (5597, 5537, 5657), (4724, 4664, 4784), (590, 530, 650), (2147, 2087, 2207)]",-0.09109381033561148,-0.04642359035664475
event,"[(22, 0, 82), (22, 0, 82), (4501, 4441, 4561), (5031, 4971, 5091), (2147, 2087, 2207), (5031, 4971, 5091), (5597, 5537, 5657), (4724, 4664, 4784), (4724, 4664, 4784), (376, 316, 436), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944)]",-0.07571804522253495,-0.04686573067035792
event,"[(4724, 4664, 4784), (5784, 5724, 5844), (5784, 5724, 5844), (5784, 5724, 5844), (376, 316, 436), (4501, 4441, 4561), (376, 316, 436), (4501, 4441, 4561), (2550, 2490, 2610), (2550, 2490, 2610), (5784, 5724, 5844), (590, 530, 650), (4501, 4441, 4561)]",0.02050912288711304,-0.0593043147690553
event,"[(5597, 5537, 5657), (4501, 4441, 4561), (2867, 2807, 2927), (4501, 4441, 4561), (5597, 5537, 5657), (3884, 3824, 3944), (5031, 4971, 5091), (5031, 4971, 5091), (4501, 4441, 4561), (5597, 5537, 5657), (5597, 5537, 5657), (4501, 4441, 4561), (5784, 5724, 5844)]",-0.10546514047165592,-0.04580878160045619
event,"[(1860, 1800, 1920), (22, 0, 82), (590, 530, 650), (5597, 5537, 5657), (5784, 5724, 5844), (5031, 4971, 5091), (4724, 4664, 4784), (5784, 5724, 5844), (5784, 5724, 5844), (376, 316, 436), (1860, 1800, 1920), (4724, 4664, 4784), (22, 0, 82)]",-0.0464129465309748,-0.05141388174807198
event,"[(590, 530, 650), (5784, 5724, 5844), (1860, 1800, 1920), (4501, 4441, 4561), (1860, 1800, 1920), (22, 0, 82), (3884, 3824, 3944), (5784, 5724, 5844), (590, 530, 650), (1860, 1800, 1920), (4724, 4664, 4784), (1860, 1800, 1920), (2867, 2807, 2927)]",-0.07695135458478289,-0.049831916155823615
event,"[(2867, 2807, 2927), (1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (590, 530, 650), (590, 530, 650), (2550, 2490, 2610), (5784, 5724, 5844), (22, 0, 82), (2550, 2490, 2610), (5597, 5537, 5657), (2550, 2490, 2610), (590, 530, 650)]",-0.10586410658681686,-0.04294975688816856
event,"[(5784, 5724, 5844), (1860, 1800, 1920), (4501, 4441, 4561), (3884, 3824, 3944), (4724, 4664, 4784), (5784, 5724, 5844), (5597, 5537, 5657), (4501, 4441, 4561), (5597, 5537, 5657), (2550, 2490, 2610), (1860, 1800, 1920), (5597, 5537, 5657), (3884, 3824, 3944)]",-0.03516503870605732,-0.05642023346303501
event,"[(2867, 2807, 2927), (22, 0, 82), (2550, 2490, 2610), (376, 316, 436), (2550, 2490, 2610), (4501, 4441, 4561), (376, 316, 436), (1860, 1800, 1920), (1860, 1800, 1920), (4724, 4664, 4784), (5031, 4971, 5091), (590, 530, 650), (5597, 5537, 5657)]",-0.09854209167359976,-0.043821391484942886
event,"[(590, 530, 650), (590, 530, 650), (4501, 4441, 4561), (5597, 5537, 5657), (1860, 1800, 1920), (5784, 5724, 5844), (3884, 3824, 3944), (5784, 5724, 5844), (5031, 4971, 5091), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82)]",-0.04753362693021368,-0.05267423014586709
event,"[(590, 530, 650), (4501, 4441, 4561), (2867, 2807, 2927), (22, 0, 82), (590, 530, 650), (22, 0, 82), (3884, 3824, 3944), (5031, 4971, 5091), (2550, 2490, 2610), (4724, 4664, 4784), (590, 530, 650), (4724, 4664, 4784), (5784, 5724, 5844)]",-0.05068528060269656,-0.05105348460291734
event,"[(5031, 4971, 5091), (5784, 5724, 5844), (2867, 2807, 2927), (376, 316, 436), (590, 530, 650), (4501, 4441, 4561), (2147, 2087, 2207), (4501, 4441, 4561), (1860, 1800, 1920), (4724, 4664, 4784), (590, 530, 650), (2867, 2807, 2927), (3884, 3824, 3944)]",-0.08030557385324402,-0.0466820180029307
event,"[(4501, 4441, 4561), (5597, 5537, 5657), (22, 0, 82), (4724, 4664, 4784), (5784, 5724, 5844), (1860, 1800, 1920), (2550, 2490, 2610), (4501, 4441, 4561), (5784, 5724, 5844), (590, 530, 650), (4501, 4441, 4561), (22, 0, 82), (1860, 1800, 1920)]",-0.06196217732128781,-0.051611627447103015
event,"[(1860, 1800, 1920), (1860, 1800, 1920), (2867, 2807, 2927), (4501, 4441, 4561), (1860, 1800, 1920), (5031, 4971, 5091), (376, 316, 436), (5597, 5537, 5657), (2867, 2807, 2927), (1860, 1800, 1920), (2867, 2807, 2927), (2147, 2087, 2207), (2867, 2807, 2927)]",-0.145971682746523,-0.038910505836575876
event,"[(1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (5597, 5537, 5657), (3884, 3824, 3944), (1860, 1800, 1920), (376, 316, 436), (376, 316, 436), (2867, 2807, 2927), (376, 316, 436), (5031, 4971, 5091), (1860, 1800, 1920), (4501, 4441, 4561)]",-0.09462691283101718,-0.04669260700389106
event,"[(3884, 3824, 3944), (3884, 3824, 3944), (590, 530, 650), (1860, 1800, 1920), (590, 530, 650), (590, 530, 650), (2867, 2807, 2927), (5597, 5537, 5657), (4501, 4441, 4561), (4501, 4441, 4561), (5031, 4971, 5091), (2147, 2087, 2207), (376, 316, 436)]",-0.13582822085889568,-0.037362188648427934
event,"[(5031, 4971, 5091), (4501, 4441, 4561), (2147, 2087, 2207), (2867, 2807, 2927), (3884, 3824, 3944), (2867, 2807, 2927), (5597, 5537, 5657), (2550, 2490, 2610), (590, 530, 650), (22, 0, 82), (2147, 2087, 2207), (5597, 5537, 5657), (1860, 1800, 1920)]",-0.14073317099176524,-0.035721703011422634
event,"[(4501, 4441, 4561), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (4724, 4664, 4784), (2147, 2087, 2207), (3884, 3824, 3944), (3884, 3824, 3944), (2147, 2087, 2207), (4501, 4441, 4561), (5597, 5537, 5657), (5597, 5537, 5657), (4501, 4441, 4561)]",-0.1602610547877296,-0.039105058365758755
event,"[(4724, 4664, 4784), (376, 316, 436), (5031, 4971, 5091), (2867, 2807, 2927), (5784, 5724, 5844), (5597, 5537, 5657), (5597, 5537, 5657), (5784, 5724, 5844), (376, 316, 436), (2147, 2087, 2207), (4501, 4441, 4561), (2147, 2087, 2207), (4501, 4441, 4561)]",-0.13260555412225544,-0.03984857541342897
event,"[(5597, 5537, 5657), (2147, 2087, 2207), (2147, 2087, 2207), (22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (5784, 5724, 5844), (590, 530, 650), (590, 530, 650), (2147, 2087, 2207), (1860, 1800, 1920), (376, 316, 436), (2147, 2087, 2207)]",-0.1207843137254902,-0.04248744689069138
event,"[(590, 530, 650), (2550, 2490, 2610), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (590, 530, 650), (3884, 3824, 3944), (590, 530, 650), (1860, 1800, 1920), (590, 530, 650), (4501, 4441, 4561), (22, 0, 82), (4501, 4441, 4561)]",-0.1127627041706154,-0.04294975688816856
event,"[(5597, 5537, 5657), (3884, 3824, 3944), (3884, 3824, 3944), (4724, 4664, 4784), (5784, 5724, 5844), (2867, 2807, 2927), (5784, 5724, 5844), (2550, 2490, 2610), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091), (2867, 2807, 2927), (4724, 4664, 4784)]",-0.07699350967983451,-0.047818290496114774
event,"[(376, 316, 436), (2147, 2087, 2207), (376, 316, 436), (5031, 4971, 5091), (1860, 1800, 1920), (5031, 4971, 5091), (590, 530, 650), (2867, 2807, 2927), (5784, 5724, 5844), (4724, 4664, 4784), (590, 530, 650), (4724, 4664, 4784), (590, 530, 650)]",-0.08839583364950246,-0.0444311615859733
event,"[(590, 530, 650), (4724, 4664, 4784), (22, 0, 82), (22, 0, 82), (5784, 5724, 5844), (3884, 3824, 3944), (4501, 4441, 4561), (3884, 3824, 3944), (4501, 4441, 4561), (590, 530, 650), (2147, 2087, 2207), (3884, 3824, 3944), (5597, 5537, 5657)]",-0.10808913907261095,-0.043701799485861184
event,"[(590, 530, 650), (5784, 5724, 5844), (5784, 5724, 5844), (590, 530, 650), (376, 316, 436), (2550, 2490, 2610), (590, 530, 650), (5784, 5724, 5844), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (2147, 2087, 2207), (5784, 5724, 5844)]",-0.11275300523341464,-0.042387378825318386
event,"[(4724, 4664, 4784), (5784, 5724, 5844), (4724, 4664, 4784), (5031, 4971, 5091), (5031, 4971, 5091), (2550, 2490, 2610), (22, 0, 82), (590, 530, 650), (22, 0, 82), (22, 0, 82), (5597, 5537, 5657), (5597, 5537, 5657), (590, 530, 650)]",-0.039912854030501155,-0.05040556199304751
event,"[(5031, 4971, 5091), (590, 530, 650), (2867, 2807, 2927), (2550, 2490, 2610), (376, 316, 436), (4724, 4664, 4784), (3884, 3824, 3944), (2147, 2087, 2207), (5784, 5724, 5844), (4724, 4664, 4784), (4501, 4441, 4561), (5784, 5724, 5844), (22, 0, 82)]",-0.08502662474767397,-0.04495100127822753
event,"[(2550, 2490, 2610), (5784, 5724, 5844), (5597, 5537, 5657), (2867, 2807, 2927), (376, 316, 436), (2147, 2087, 2207), (22, 0, 82), (2550, 2490, 2610), (5784, 5724, 5844), (376, 316, 436), (2147, 2087, 2207), (1860, 1800, 1920), (590, 530, 650)]",-0.16394173721221,-0.03464343598055106
event,"[(5597, 5537, 5657), (1860, 1800, 1920), (3884, 3824, 3944), (2550, 2490, 2610), (2550, 2490, 2610), (376, 316, 436), (5597, 5537, 5657), (2147, 2087, 2207), (3884, 3824, 3944), (4501, 4441, 4561), (590, 530, 650), (22, 0, 82), (3884, 3824, 3944)]",-0.09778488321162071,-0.04457050243111831
event,"[(376, 316, 436), (2867, 2807, 2927), (590, 530, 650), (5784, 5724, 5844), (4724, 4664, 4784), (2550, 2490, 2610), (3884, 3824, 3944), (590, 530, 650), (22, 0, 82), (5031, 4971, 5091), (376, 316, 436), (2147, 2087, 2207), (2867, 2807, 2927)]",-0.08684134214181966,-0.043821391484942886
event,"[(2550, 2490, 2610), (2867, 2807, 2927), (3884, 3824, 3944), (2147, 2087, 2207), (2867, 2807, 2927), (2867, 2807, 2927), (4724, 4664, 4784), (2147, 2087, 2207), (4501, 4441, 4561), (4501, 4441, 4561), (2550, 2490, 2610), (4724, 4664, 4784), (5597, 5537, 5657)]",-0.15082287824888466,-0.03910505836575876
event,"[(3884, 3824, 3944), (4501, 4441, 4561), (376, 316, 436), (3884, 3824, 3944), (3884, 3824, 3944), (5597, 5537, 5657), (2550, 2490, 2610), (4724, 4664, 4784), (5784, 5724, 5844), (2867, 2807, 2927), (3884, 3824, 3944), (2550, 2490, 2610), (3884, 3824, 3944)]",-0.09517112760249359,-0.04781829049611477
event,"[(2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (4501, 4441, 4561), (1860, 1800, 1920), (4501, 4441, 4561), (4501, 4441, 4561), (590, 530, 650), (376, 316, 436), (22, 0, 82), (590, 530, 650), (3884, 3824, 3944), (22, 0, 82)]",0.0010893246187363703,-0.05793742757821553
event,"[(2867, 2807, 2927), (4501, 4441, 4561), (22, 0, 82), (2147, 2087, 2207), (2147, 2087, 2207), (2147, 2087, 2207), (3884, 3824, 3944), (5031, 4971, 5091), (2147, 2087, 2207), (5031, 4971, 5091), (5784, 5724, 5844), (2147, 2087, 2207), (4501, 4441, 4561)]",-0.10217864923747277,-0.044225569718037844
event,"[(376, 316, 436), (1860, 1800, 1920), (5597, 5537, 5657), (590, 530, 650), (5597, 5537, 5657), (4724, 4664, 4784), (2550, 2490, 2610), (2867, 2807, 2927), (3884, 3824, 3944), (5031, 4971, 5091), (4501, 4441, 4561), (5784, 5724, 5844), (2147, 2087, 2207)]",-0.11187140560210887,-0.04035281146637265
event,"[(2550, 2490, 2610), (5784, 5724, 5844), (4724, 4664, 4784), (4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207), (5597, 5537, 5657), (5784, 5724, 5844), (2147, 2087, 2207), (4724, 4664, 4784), (4501, 4441, 4561), (4501, 4441, 4561), (590, 530, 650)]",-0.09437631766750382,-0.045330739299610893
event,"[(2550, 2490, 2610), (5597, 5537, 5657), (5597, 5537, 5657), (22, 0, 82), (2550, 2490, 2610), (22, 0, 82), (5031, 4971, 5091), (4501, 4441, 4561), (2867, 2807, 2927), (2147, 2087, 2207), (5031, 4971, 5091), (2550, 2490, 2610), (3884, 3824, 3944)]",-0.1445188335872441,-0.037373937116867706
