file,subset,method,precision,recall,f1,fpr,tp,fp,fn,tn
realTraffic/occupancy_t4013.csv,realTraffic,cusum,0.3333333333333333,1.0,0.5,1.0,250,500,0,0
realTraffic/speed_6005.csv,realTraffic,instability_score,0.5802469135802469,0.39330543933054396,0.4688279301745636,0.13307240704500978,94,68,145,443
realTraffic/speed_6005.csv,realTraffic,hybrid_windowed_confirmation,0.5168539325842697,0.19246861924686193,0.28048780487804875,0.08414872798434442,46,43,193,468
realTraffic/speed_6005.csv,realTraffic,volatility_percentile,0.5054945054945055,0.19246861924686193,0.2787878787878788,0.08806262230919765,46,45,193,466
realTraffic/speed_6005.csv,realTraffic,cusum,0.6096938775510204,1.0,0.7575277337559431,0.299412915851272,239,153,0,358
realTraffic/speed_7578.csv,realTraffic,instability_score,0.35714285714285715,0.7758620689655172,0.48913043478260876,0.28825622775800713,45,81,13,200
realTraffic/speed_7578.csv,realTraffic,hybrid_windowed_confirmation,0.6515151515151515,0.7413793103448276,0.6935483870967741,0.08185053380782918,43,23,15,258
realTraffic/speed_7578.csv,realTraffic,volatility_percentile,0.6417910447761194,0.7413793103448276,0.688,0.08540925266903915,43,24,15,257
realTraffic/speed_7578.csv,realTraffic,cusum,0.0,0.0,0.0,0.0,0,0,58,281
realTraffic/speed_t4013.csv,realTraffic,instability_score,0.8214285714285714,0.46,0.5897435897435898,0.050100200400801605,115,25,135,474
realTraffic/speed_t4013.csv,realTraffic,hybrid_windowed_confirmation,0.8990825688073395,0.392,0.5459610027855154,0.022044088176352707,98,11,152,488
realTraffic/speed_t4013.csv,realTraffic,volatility_percentile,0.7697841726618705,0.428,0.5501285347043702,0.06412825651302605,107,32,143,467
realTraffic/speed_t4013.csv,realTraffic,cusum,0.0,0.0,0.0,0.0,0,0,250,499
realTweets/Twitter_volume_AAPL.csv,realTweets,instability_score,0.0,0.0,0.0,0.11486061622301404,0,548,0,4223
realTweets/Twitter_volume_AAPL.csv,realTweets,hybrid_windowed_confirmation,0.0,0.0,0.0,0.07839027457556068,0,374,0,4397
realTweets/Twitter_volume_AAPL.csv,realTweets,volatility_percentile,0.0,0.0,0.0,0.11674701320477887,0,557,0,4214
realTweets/Twitter_volume_AAPL.csv,realTweets,cusum,0.0,0.0,0.0,0.0,0,0,0,4771
realTweets/Twitter_volume_AMZN.csv,realTweets,instability_score,0.21822849807445444,0.43037974683544306,0.28960817717206133,0.13983926521239953,170,609,225,3746
realTweets/Twitter_volume_AMZN.csv,realTweets,hybrid_windowed_confirmation,0.2967032967032967,0.34177215189873417,0.31764705882352945,0.07347876004592423,135,320,260,4035
realTweets/Twitter_volume_AMZN.csv,realTweets,volatility_percentile,0.2845691382765531,0.3594936708860759,0.3176733780760626,0.08197474167623421,142,357,253,3998
realTweets/Twitter_volume_AMZN.csv,realTweets,cusum,0.0,0.0,0.0,0.0,0,0,395,4355
realTweets/Twitter_volume_CRM.csv,realTweets,instability_score,0.0,0.0,0.0,0.09390064975896038,0,448,0,4323
realTweets/Twitter_volume_CRM.csv,realTweets,hybrid_windowed_confirmation,0.0,0.0,0.0,0.031859149025361556,0,152,0,4619
realTweets/Twitter_volume_CRM.csv,realTweets,volatility_percentile,0.0,0.0,0.0,0.045692726891636976,0,218,0,4553
realTweets/Twitter_volume_CRM.csv,realTweets,cusum,0.0,0.0,0.0,0.0,0,0,0,4771
realTweets/Twitter_volume_CVS.csv,realTweets,instability_score,0.21481481481481482,0.14609571788413098,0.17391304347826086,0.04863500802936453,58,212,339,4147
realTweets/Twitter_volume_CVS.csv,realTweets,hybrid_windowed_confirmation,0.14469453376205788,0.11335012594458438,0.1271186440677966,0.061023170451938516,45,266,352,4093
realTweets/Twitter_volume_CVS.csv,realTweets,volatility_percentile,0.09151414309484193,0.1385390428211587,0.11022044088176353,0.12525808671713695,55,546,342,3813
realTweets/Twitter_volume_CVS.csv,realTweets,cusum,0.0,0.0,0.0,0.0,0,0,397,4359
realTweets/Twitter_volume_FB.csv,realTweets,instability_score,0.0,0.0,0.0,0.08989473684210526,0,427,0,4323
realTweets/Twitter_volume_FB.csv,realTweets,hybrid_windowed_confirmation,0.0,0.0,0.0,0.06715789473684211,0,319,0,4431
realTweets/Twitter_volume_FB.csv,realTweets,volatility_percentile,0.0,0.0,0.0,0.10357894736842105,0,492,0,4258
realTweets/Twitter_volume_FB.csv,realTweets,cusum,0.0,0.0,0.0,1.0,0,4750,0,0
realTweets/Twitter_volume_GOOG.csv,realTweets,instability_score,0.0,0.0,0.0,0.04733852303808121,0,225,0,4528
realTweets/Twitter_volume_GOOG.csv,realTweets,hybrid_windowed_confirmation,0.0,0.0,0.0,0.05322953923837576,0,253,0,4500
realTweets/Twitter_volume_GOOG.csv,realTweets,volatility_percentile,0.0,0.0,0.0,0.06101409636019356,0,290,0,4463
realTweets/Twitter_volume_GOOG.csv,realTweets,cusum,0.0,0.0,0.0,0.0,0,0,0,4753
realTweets/Twitter_volume_IBM.csv,realTweets,instability_score,0.2620380739081747,0.2943396226415094,0.27725118483412325,0.16586961993455826,234,659,561,3314
realTweets/Twitter_volume_IBM.csv,realTweets,hybrid_windowed_confirmation,0.2529488859764089,0.24276729559748428,0.24775353016688062,0.1434684117795117,193,570,602,3403
realTweets/Twitter_volume_IBM.csv,realTweets,volatility_percentile,0.2627906976744186,0.2842767295597484,0.27311178247734136,0.1595771457337025,226,634,569,3339
realTweets/Twitter_volume_IBM.csv,realTweets,cusum,0.6147919876733436,0.5018867924528302,0.5526315789473685,0.06292474200855777,399,250,396,3723
realTweets/Twitter_volume_KO.csv,realTweets,instability_score,0.2853717026378897,0.11247637051039698,0.16135593220338984,0.0805840995132504,119,298,939,3400
realTweets/Twitter_volume_KO.csv,realTweets,hybrid_windowed_confirmation,0.3901345291479821,0.08223062381852551,0.13583138173302106,0.03677663601946998,87,136,971,3562
realTweets/Twitter_volume_KO.csv,realTweets,volatility_percentile,0.3595505617977528,0.09073724007561437,0.1449056603773585,0.046241211465657114,96,171,962,3527
realTweets/Twitter_volume_KO.csv,realTweets,cusum,0.22494592645998557,0.8846880907372401,0.3586894041004024,0.872093023255814,936,3225,122,473
realTweets/Twitter_volume_PFE.csv,realTweets,instability_score,0.043859649122807015,0.05037783375314862,0.04689331770222743,0.09997706947947718,20,436,377,3925
realTweets/Twitter_volume_PFE.csv,realTweets,hybrid_windowed_confirmation,0.13711583924349882,0.14609571788413098,0.14146341463414636,0.08369639990827792,58,365,339,3996
realTweets/Twitter_volume_PFE.csv,realTweets,volatility_percentile,0.17107309486780714,0.2770780856423174,0.21153846153846154,0.12221967438660858,110,533,287,3828
realTweets/Twitter_volume_PFE.csv,realTweets,cusum,0.0,0.0,0.0,0.0,0,0,397,4361
realTweets/Twitter_volume_UPS.csv,realTweets,instability_score,0.0,0.0,0.0,0.045588235294117645,0,217,0,4543
realTweets/Twitter_volume_UPS.csv,realTweets,hybrid_windowed_confirmation,0.0,0.0,0.0,0.04747899159663865,0,226,0,4534
realTweets/Twitter_volume_UPS.csv,realTweets,volatility_percentile,0.0,0.0,0.0,0.05273109243697479,0,251,0,4509
realTweets/Twitter_volume_UPS.csv,realTweets,cusum,0.0,0.0,0.0,0.0,0,0,0,4760
