date,price,log_return,rolling_volatility,return_zscore,signal,MMD,kappa,CIS
2002-04-18,72.51988220214844,-0.004346938129675237,0.009666119350067998,-0.4618722747896043,-0.09164808821773808,0.055701448480178696,1.2375189194499583,0.020870451743676327
2002-04-19,72.78421020507812,0.003638277355134001,0.009721311422498246,0.2614876669346654,0.057033065491249556,0.04972583781217573,1.2367372253219449,0.020870451743676327
2002-04-22,71.57196044921875,-0.016795655462460424,0.010339920664829716,-1.5744838263798744,-0.3201926168077562,0.05303333943550063,1.226434608418354,0.026715028934295188
2002-04-23,71.26249694824219,-0.004333183894624781,0.01005135852748281,-0.41582792567862864,-0.08231676952479329,0.04622584516537823,1.338308713739902,0.02373331128277544
2002-04-24,70.5467758178711,-0.010094222947030218,0.010082482433014399,-0.9145761157396342,-0.18493758989153763,0.041870680750560364,1.3361378697730868,0.02373331128277544
2002-04-25,70.58546447753906,0.0005482611280900329,0.01004115842453367,0.07341700404203912,0.01796987889981294,0.031667444966906766,1.3177152988039351,0.02373331128277544
2002-04-26,69.24429321289062,-0.019183504521015138,0.010712885431011399,-1.6832589496853279,-0.3430296765682697,0.033413828218111265,1.3300029786256053,0.02373331128277544
2002-04-29,68.90254974365234,-0.004947549419600961,0.010683920781949905,-0.3713798687813778,-0.07354457223149108,0.029309722813635197,1.2658938212371567,0.02675506153337028
2002-04-30,69.54737091064453,0.009314932452444857,0.011044059319903184,0.8984246180120363,0.18765560762460068,0.029356626690208998,1.2814843118619121,0.037053904144829244
2002-05-01,70.3984375,0.01216295208900764,0.011476830649436446,1.122426859318183,0.23400989710297135,0.024517252893710834,1.2310596976184554,0.05923689105829459
2002-05-02,70.12763977050781,-0.003854061394862107,0.011473663638695269,-0.34202616730414515,-0.0668901650666515,0.021792773561034078,1.2352160022104521,0.08167769870319541
2002-05-03,69.3667984008789,-0.01090866309123495,0.01164139421427884,-1.0674884179355535,-0.21545959686844454,0.017657624285570384,1.2306445948381195,0.09335437494814891
2002-05-06,68.00628662109375,-0.01980819261628053,0.012219291545619095,-1.8422642453684428,-0.3746911579181431,0.018072938960133733,1.1473047029057797,0.11438722982679027
2002-05-07,67.76771545410156,-0.003514242916513588,0.012190001438856365,-0.2381428713020634,-0.045728695287012566,0.021112149529898927,1.1212754169960215,0.14513521588174438
2002-05-08,70.28883361816406,0.03652703890190612,0.014801518118402697,3.2375264606971994,0.6702092670259139,0.022297338410889916,1.145969568121334,0.17392142048377798
2002-05-09,69.47640991210938,-0.01162567797068359,0.01397018095709497,-0.9555438147978216,-0.19273054765777764,0.019392763935536756,1.1618054112725011,0.18782277067534633
2002-05-10,68.16751098632812,-0.01901919638220928,0.014345248739253328,-1.5367345928365619,-0.31255294213664103,0.018057379710806565,1.128849037106368,0.18782277067534633
