resample,delta_f1
"[(5597, 5537, 5657), (4501, 4441, 4561), (4501, 4441, 4561), (22, 0, 82), (2147, 2087, 2207), (22, 0, 82), (4724, 4664, 4784), (376, 316, 436), (2867, 2807, 2927), (590, 530, 650), (5784, 5724, 5844), (590, 530, 650), (1860, 1800, 1920)]",-0.15694453414174878
"[(4501, 4441, 4561), (5784, 5724, 5844), (590, 530, 650), (2147, 2087, 2207), (5031, 4971, 5091), (2147, 2087, 2207), (5597, 5537, 5657), (5784, 5724, 5844), (1860, 1800, 1920), (1860, 1800, 1920), (2867, 2807, 2927), (2867, 2807, 2927), (2550, 2490, 2610)]",-0.137092968381312
"[(2867, 2807, 2927), (2147, 2087, 2207), (5784, 5724, 5844), (2147, 2087, 2207), (4724, 4664, 4784), (2550, 2490, 2610), (2867, 2807, 2927), (2550, 2490, 2610), (5031, 4971, 5091), (3884, 3824, 3944), (1860, 1800, 1920), (3884, 3824, 3944), (4724, 4664, 4784)]",-0.07084549530636366
"[(5031, 4971, 5091), (5031, 4971, 5091), (5784, 5724, 5844), (1860, 1800, 1920), (376, 316, 436), (2867, 2807, 2927), (3884, 3824, 3944), (2867, 2807, 2927), (4724, 4664, 4784), (22, 0, 82), (1860, 1800, 1920), (3884, 3824, 3944), (2147, 2087, 2207)]",-0.08576360407425401
"[(4724, 4664, 4784), (376, 316, 436), (2867, 2807, 2927), (590, 530, 650), (590, 530, 650), (4724, 4664, 4784), (4501, 4441, 4561), (1860, 1800, 1920), (2867, 2807, 2927), (3884, 3824, 3944), (4724, 4664, 4784), (4501, 4441, 4561), (4724, 4664, 4784)]",-0.06013739152225667
"[(590, 530, 650), (2147, 2087, 2207), (5597, 5537, 5657), (2550, 2490, 2610), (1860, 1800, 1920), (2550, 2490, 2610), (5597, 5537, 5657), (376, 316, 436), (4501, 4441, 4561), (5031, 4971, 5091), (2550, 2490, 2610), (1860, 1800, 1920), (2550, 2490, 2610)]",-0.07424157346000326
"[(1860, 1800, 1920), (22, 0, 82), (1860, 1800, 1920), (590, 530, 650), (590, 530, 650), (590, 530, 650), (5784, 5724, 5844), (5597, 5537, 5657), (22, 0, 82), (5597, 5537, 5657), (376, 316, 436), (590, 530, 650), (376, 316, 436)]",-0.07807246275809576
"[(4501, 4441, 4561), (1860, 1800, 1920), (4501, 4441, 4561), (5784, 5724, 5844), (2550, 2490, 2610), (22, 0, 82), (2867, 2807, 2927), (3884, 3824, 3944), (2550, 2490, 2610), (22, 0, 82), (2550, 2490, 2610), (590, 530, 650), (5784, 5724, 5844)]",-0.07459198015265628
"[(2867, 2807, 2927), (590, 530, 650), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (4501, 4441, 4561), (590, 530, 650), (4724, 4664, 4784), (1860, 1800, 1920), (22, 0, 82), (4501, 4441, 4561), (22, 0, 82), (5031, 4971, 5091)]",-0.11757310932781062
"[(5784, 5724, 5844), (2867, 2807, 2927), (376, 316, 436), (376, 316, 436), (2867, 2807, 2927), (22, 0, 82), (2867, 2807, 2927), (22, 0, 82), (4501, 4441, 4561), (5031, 4971, 5091), (22, 0, 82), (4501, 4441, 4561), (5784, 5724, 5844)]",-0.05788549070434468
"[(22, 0, 82), (5597, 5537, 5657), (2867, 2807, 2927), (4724, 4664, 4784), (5597, 5537, 5657), (2867, 2807, 2927), (5784, 5724, 5844), (2867, 2807, 2927), (22, 0, 82), (376, 316, 436), (2147, 2087, 2207), (5784, 5724, 5844), (5597, 5537, 5657)]",-0.17873638344226575
"[(4724, 4664, 4784), (5784, 5724, 5844), (4724, 4664, 4784), (2550, 2490, 2610), (2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (376, 316, 436), (5031, 4971, 5091), (22, 0, 82), (2550, 2490, 2610), (2867, 2807, 2927), (1860, 1800, 1920)]",-0.04182765723055912
"[(3884, 3824, 3944), (5784, 5724, 5844), (2147, 2087, 2207), (5031, 4971, 5091), (2867, 2807, 2927), (1860, 1800, 1920), (1860, 1800, 1920), (3884, 3824, 3944), (590, 530, 650), (1860, 1800, 1920), (2867, 2807, 2927), (3884, 3824, 3944), (22, 0, 82)]",-0.10695592438324103
"[(4724, 4664, 4784), (2147, 2087, 2207), (376, 316, 436), (2550, 2490, 2610), (3884, 3824, 3944), (1860, 1800, 1920), (22, 0, 82), (2550, 2490, 2610), (5784, 5724, 5844), (5597, 5537, 5657), (2550, 2490, 2610), (2147, 2087, 2207), (590, 530, 650)]",-0.0899843356848801
"[(2147, 2087, 2207), (376, 316, 436), (2147, 2087, 2207), (376, 316, 436), (2867, 2807, 2927), (1860, 1800, 1920), (5784, 5724, 5844), (3884, 3824, 3944), (5031, 4971, 5091), (4724, 4664, 4784), (2867, 2807, 2927), (3884, 3824, 3944), (590, 530, 650)]",-0.08207645115620568
"[(5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (1860, 1800, 1920), (1860, 1800, 1920), (5031, 4971, 5091), (22, 0, 82), (4724, 4664, 4784), (376, 316, 436), (4724, 4664, 4784), (2867, 2807, 2927), (1860, 1800, 1920), (4724, 4664, 4784)]",-0.10941176470588235
"[(376, 316, 436), (5031, 4971, 5091), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091), (22, 0, 82), (5597, 5537, 5657), (2550, 2490, 2610), (2550, 2490, 2610), (2867, 2807, 2927), (376, 316, 436), (590, 530, 650), (5597, 5537, 5657)]",-0.11067491812196181
"[(590, 530, 650), (5031, 4971, 5091), (4724, 4664, 4784), (5784, 5724, 5844), (2550, 2490, 2610), (5784, 5724, 5844), (1860, 1800, 1920), (5784, 5724, 5844), (22, 0, 82), (5784, 5724, 5844), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091)]",-0.04397781299524564
"[(3884, 3824, 3944), (4724, 4664, 4784), (376, 316, 436), (5031, 4971, 5091), (2550, 2490, 2610), (22, 0, 82), (4501, 4441, 4561), (5031, 4971, 5091), (3884, 3824, 3944), (5597, 5537, 5657), (5597, 5537, 5657), (22, 0, 82), (376, 316, 436)]",-0.024085876462916406
"[(376, 316, 436), (2867, 2807, 2927), (2867, 2807, 2927), (5031, 4971, 5091), (2147, 2087, 2207), (1860, 1800, 1920), (590, 530, 650), (4724, 4664, 4784), (590, 530, 650), (4724, 4664, 4784), (4501, 4441, 4561), (2867, 2807, 2927), (3884, 3824, 3944)]",-0.08207645115620568
"[(4724, 4664, 4784), (5784, 5724, 5844), (1860, 1800, 1920), (2867, 2807, 2927), (4501, 4441, 4561), (2550, 2490, 2610), (4724, 4664, 4784), (5031, 4971, 5091), (5784, 5724, 5844), (376, 316, 436), (2147, 2087, 2207), (1860, 1800, 1920), (2550, 2490, 2610)]",-0.07056158565361015
"[(22, 0, 82), (5784, 5724, 5844), (2147, 2087, 2207), (590, 530, 650), (3884, 3824, 3944), (2867, 2807, 2927), (22, 0, 82), (2550, 2490, 2610), (2147, 2087, 2207), (5597, 5537, 5657), (4724, 4664, 4784), (22, 0, 82), (3884, 3824, 3944)]",-0.15808639074930914
"[(376, 316, 436), (4724, 4664, 4784), (22, 0, 82), (590, 530, 650), (2867, 2807, 2927), (376, 316, 436), (376, 316, 436), (5784, 5724, 5844), (2867, 2807, 2927), (3884, 3824, 3944), (4724, 4664, 4784), (5597, 5537, 5657), (376, 316, 436)]",-0.1267973100748267
"[(22, 0, 82), (22, 0, 82), (22, 0, 82), (4501, 4441, 4561), (2550, 2490, 2610), (2147, 2087, 2207), (5784, 5724, 5844), (2147, 2087, 2207), (5597, 5537, 5657), (4724, 4664, 4784), (5031, 4971, 5091), (2867, 2807, 2927), (590, 530, 650)]",-0.14045458171719896
"[(4501, 4441, 4561), (5784, 5724, 5844), (3884, 3824, 3944), (5031, 4971, 5091), (5597, 5537, 5657), (5597, 5537, 5657), (376, 316, 436), (4501, 4441, 4561), (22, 0, 82), (3884, 3824, 3944), (1860, 1800, 1920), (1860, 1800, 1920), (4501, 4441, 4561)]",-0.0382421230556759
"[(5031, 4971, 5091), (5031, 4971, 5091), (5031, 4971, 5091), (4501, 4441, 4561), (2867, 2807, 2927), (1860, 1800, 1920), (1860, 1800, 1920), (376, 316, 436), (3884, 3824, 3944), (5784, 5724, 5844), (5597, 5537, 5657), (2550, 2490, 2610), (5031, 4971, 5091)]",-0.07959414818310523
"[(2550, 2490, 2610), (1860, 1800, 1920), (5597, 5537, 5657), (2550, 2490, 2610), (376, 316, 436), (3884, 3824, 3944), (2147, 2087, 2207), (3884, 3824, 3944), (22, 0, 82), (1860, 1800, 1920), (4501, 4441, 4561), (2867, 2807, 2927), (2147, 2087, 2207)]",-0.15014056017010569
"[(376, 316, 436), (2867, 2807, 2927), (376, 316, 436), (5597, 5537, 5657), (3884, 3824, 3944), (1860, 1800, 1920), (4501, 4441, 4561), (5031, 4971, 5091), (590, 530, 650), (4501, 4441, 4561), (5031, 4971, 5091), (2147, 2087, 2207), (2550, 2490, 2610)]",-0.12440222155149303
"[(1860, 1800, 1920), (2147, 2087, 2207), (5784, 5724, 5844), (2550, 2490, 2610), (2550, 2490, 2610), (4501, 4441, 4561), (376, 316, 436), (5031, 4971, 5091), (3884, 3824, 3944), (376, 316, 436), (22, 0, 82), (5597, 5537, 5657), (2550, 2490, 2610)]",-0.07097188401062185
"[(5597, 5537, 5657), (2550, 2490, 2610), (2147, 2087, 2207), (2147, 2087, 2207), (5031, 4971, 5091), (3884, 3824, 3944), (4501, 4441, 4561), (5031, 4971, 5091), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (590, 530, 650), (590, 530, 650)]",-0.1327324209532798
"[(5784, 5724, 5844), (1860, 1800, 1920), (4724, 4664, 4784), (5031, 4971, 5091), (4501, 4441, 4561), (1860, 1800, 1920), (2147, 2087, 2207), (5784, 5724, 5844), (2550, 2490, 2610), (4501, 4441, 4561), (5597, 5537, 5657), (22, 0, 82), (2147, 2087, 2207)]",-0.07582882717868261
"[(4724, 4664, 4784), (2147, 2087, 2207), (5597, 5537, 5657), (2867, 2807, 2927), (376, 316, 436), (1860, 1800, 1920), (5597, 5537, 5657), (2867, 2807, 2927), (2550, 2490, 2610), (590, 530, 650), (376, 316, 436), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.13987730061349699
"[(2550, 2490, 2610), (5784, 5724, 5844), (22, 0, 82), (3884, 3824, 3944), (3884, 3824, 3944), (2550, 2490, 2610), (4501, 4441, 4561), (1860, 1800, 1920), (2147, 2087, 2207), (376, 316, 436), (2550, 2490, 2610), (3884, 3824, 3944), (4724, 4664, 4784)]",-0.03340394524126175
"[(5784, 5724, 5844), (5597, 5537, 5657), (5597, 5537, 5657), (5784, 5724, 5844), (590, 530, 650), (376, 316, 436), (3884, 3824, 3944), (4501, 4441, 4561), (376, 316, 436), (5597, 5537, 5657), (2550, 2490, 2610), (2147, 2087, 2207), (376, 316, 436)]",-0.08722558626190269
"[(2147, 2087, 2207), (376, 316, 436), (5031, 4971, 5091), (5031, 4971, 5091), (3884, 3824, 3944), (2867, 2807, 2927), (4724, 4664, 4784), (2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (590, 530, 650), (4501, 4441, 4561), (5031, 4971, 5091)]",-0.13115620575743273
"[(4724, 4664, 4784), (3884, 3824, 3944), (590, 530, 650), (2867, 2807, 2927), (2147, 2087, 2207), (590, 530, 650), (2147, 2087, 2207), (22, 0, 82), (22, 0, 82), (2550, 2490, 2610), (5784, 5724, 5844), (22, 0, 82), (5031, 4971, 5091)]",-0.0917384067723721
"[(590, 530, 650), (1860, 1800, 1920), (590, 530, 650), (4501, 4441, 4561), (4501, 4441, 4561), (3884, 3824, 3944), (2550, 2490, 2610), (22, 0, 82), (4724, 4664, 4784), (3884, 3824, 3944), (1860, 1800, 1920), (4724, 4664, 4784), (5597, 5537, 5657)]",-0.05645697031299246
"[(5784, 5724, 5844), (590, 530, 650), (22, 0, 82), (5784, 5724, 5844), (5031, 4971, 5091), (4724, 4664, 4784), (3884, 3824, 3944), (3884, 3824, 3944), (1860, 1800, 1920), (376, 316, 436), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844)]",0.007645199053906648
"[(2147, 2087, 2207), (4501, 4441, 4561), (1860, 1800, 1920), (590, 530, 650), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561), (590, 530, 650), (4724, 4664, 4784), (1860, 1800, 1920), (3884, 3824, 3944), (2867, 2807, 2927), (1860, 1800, 1920)]",-0.15863428420149167
"[(4501, 4441, 4561), (376, 316, 436), (590, 530, 650), (1860, 1800, 1920), (590, 530, 650), (376, 316, 436), (590, 530, 650), (1860, 1800, 1920), (5031, 4971, 5091), (3884, 3824, 3944), (4724, 4664, 4784), (22, 0, 82), (22, 0, 82)]",0.013477032741086636
"[(376, 316, 436), (5597, 5537, 5657), (590, 530, 650), (590, 530, 650), (4501, 4441, 4561), (22, 0, 82), (5784, 5724, 5844), (22, 0, 82), (1860, 1800, 1920), (4724, 4664, 4784), (5784, 5724, 5844), (5784, 5724, 5844), (4724, 4664, 4784)]",-0.06568117106000851
"[(22, 0, 82), (590, 530, 650), (1860, 1800, 1920), (3884, 3824, 3944), (376, 316, 436), (590, 530, 650), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091), (5597, 5537, 5657), (4724, 4664, 4784), (590, 530, 650), (2147, 2087, 2207)]",-0.0836591833971761
"[(590, 530, 650), (2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (2550, 2490, 2610), (4724, 4664, 4784), (5784, 5724, 5844), (5597, 5537, 5657), (1860, 1800, 1920), (4501, 4441, 4561), (1860, 1800, 1920), (2867, 2807, 2927), (22, 0, 82)]",-0.11219296612734317
"[(590, 530, 650), (4724, 4664, 4784), (3884, 3824, 3944), (4724, 4664, 4784), (2550, 2490, 2610), (376, 316, 436), (2550, 2490, 2610), (4501, 4441, 4561), (1860, 1800, 1920), (2550, 2490, 2610), (590, 530, 650), (3884, 3824, 3944), (22, 0, 82)]",0.0024666187244959947
"[(590, 530, 650), (5031, 4971, 5091), (1860, 1800, 1920), (3884, 3824, 3944), (2550, 2490, 2610), (2147, 2087, 2207), (3884, 3824, 3944), (590, 530, 650), (376, 316, 436), (22, 0, 82), (2550, 2490, 2610), (376, 316, 436), (1860, 1800, 1920)]",-0.027537951073962286
"[(5784, 5724, 5844), (22, 0, 82), (2550, 2490, 2610), (2147, 2087, 2207), (2147, 2087, 2207), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (590, 530, 650), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091), (4501, 4441, 4561)]",-0.09196674711974606
"[(5784, 5724, 5844), (5784, 5724, 5844), (590, 530, 650), (590, 530, 650), (4724, 4664, 4784), (2867, 2807, 2927), (2550, 2490, 2610), (4724, 4664, 4784), (2867, 2807, 2927), (5031, 4971, 5091), (5784, 5724, 5844), (2550, 2490, 2610), (3884, 3824, 3944)]",-0.033977435539841894
"[(5031, 4971, 5091), (2147, 2087, 2207), (2147, 2087, 2207), (376, 316, 436), (4724, 4664, 4784), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091), (590, 530, 650), (1860, 1800, 1920), (5784, 5724, 5844), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.07103350637092967
"[(5784, 5724, 5844), (5597, 5537, 5657), (22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (5784, 5724, 5844), (5031, 4971, 5091), (5597, 5537, 5657), (2867, 2807, 2927), (2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (3884, 3824, 3944)]",-0.14823782732596485
"[(5597, 5537, 5657), (5597, 5537, 5657), (2550, 2490, 2610), (4501, 4441, 4561), (376, 316, 436), (4501, 4441, 4561), (2147, 2087, 2207), (5031, 4971, 5091), (2550, 2490, 2610), (1860, 1800, 1920), (5784, 5724, 5844), (2867, 2807, 2927), (22, 0, 82)]",-0.13208170770160052
"[(4724, 4664, 4784), (2550, 2490, 2610), (2147, 2087, 2207), (3884, 3824, 3944), (5597, 5537, 5657), (2550, 2490, 2610), (5031, 4971, 5091), (1860, 1800, 1920), (22, 0, 82), (590, 530, 650), (2550, 2490, 2610), (5784, 5724, 5844), (376, 316, 436)]",-0.07521201187962606
"[(2550, 2490, 2610), (2147, 2087, 2207), (4501, 4441, 4561), (376, 316, 436), (1860, 1800, 1920), (5031, 4971, 5091), (5597, 5537, 5657), (4724, 4664, 4784), (2147, 2087, 2207), (4501, 4441, 4561), (5784, 5724, 5844), (2550, 2490, 2610), (590, 530, 650)]",-0.06816894819528074
"[(4724, 4664, 4784), (4501, 4441, 4561), (5784, 5724, 5844), (3884, 3824, 3944), (5784, 5724, 5844), (5784, 5724, 5844), (590, 530, 650), (22, 0, 82), (4501, 4441, 4561), (5597, 5537, 5657), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844)]",-0.16498498833310768
"[(590, 530, 650), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091), (5597, 5537, 5657), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561), (4724, 4664, 4784), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.0328849633328106
"[(2550, 2490, 2610), (3884, 3824, 3944), (4724, 4664, 4784), (22, 0, 82), (4501, 4441, 4561), (4724, 4664, 4784), (2550, 2490, 2610), (2867, 2807, 2927), (5031, 4971, 5091), (2867, 2807, 2927), (2147, 2087, 2207), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.0842356252431615
"[(590, 530, 650), (2867, 2807, 2927), (3884, 3824, 3944), (22, 0, 82), (4724, 4664, 4784), (4501, 4441, 4561), (2550, 2490, 2610), (5031, 4971, 5091), (3884, 3824, 3944), (5597, 5537, 5657), (5784, 5724, 5844), (1860, 1800, 1920), (2147, 2087, 2207)]",-0.1259036002360811
"[(22, 0, 82), (2867, 2807, 2927), (590, 530, 650), (4501, 4441, 4561), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (376, 316, 436), (5597, 5537, 5657), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (22, 0, 82)]",-0.16624126974014283
"[(22, 0, 82), (5597, 5537, 5657), (5597, 5537, 5657), (22, 0, 82), (4501, 4441, 4561), (4724, 4664, 4784), (590, 530, 650), (590, 530, 650), (22, 0, 82), (3884, 3824, 3944), (4501, 4441, 4561), (22, 0, 82), (3884, 3824, 3944)]",-0.06808215619742036
"[(1860, 1800, 1920), (5597, 5537, 5657), (22, 0, 82), (2550, 2490, 2610), (3884, 3824, 3944), (5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (2147, 2087, 2207), (5031, 4971, 5091)]",-0.07789748756413062
"[(4724, 4664, 4784), (1860, 1800, 1920), (4501, 4441, 4561), (2867, 2807, 2927), (22, 0, 82), (2867, 2807, 2927), (2147, 2087, 2207), (3884, 3824, 3944), (3884, 3824, 3944), (2147, 2087, 2207), (590, 530, 650), (5784, 5724, 5844), (5031, 4971, 5091)]",-0.09570301370279333
"[(376, 316, 436), (2867, 2807, 2927), (5031, 4971, 5091), (2147, 2087, 2207), (4724, 4664, 4784), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (5784, 5724, 5844), (2147, 2087, 2207), (4501, 4441, 4561), (5597, 5537, 5657), (1860, 1800, 1920)]",-0.13375324334899763
"[(4501, 4441, 4561), (2550, 2490, 2610), (5784, 5724, 5844), (2550, 2490, 2610), (2550, 2490, 2610), (376, 316, 436), (5031, 4971, 5091), (5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (4724, 4664, 4784), (376, 316, 436), (2867, 2807, 2927)]",-0.08218711480059421
"[(1860, 1800, 1920), (590, 530, 650), (22, 0, 82), (2147, 2087, 2207), (1860, 1800, 1920), (5031, 4971, 5091), (3884, 3824, 3944), (590, 530, 650), (2147, 2087, 2207), (4501, 4441, 4561), (590, 530, 650), (2550, 2490, 2610), (2147, 2087, 2207)]",-0.032076767847684484
"[(2147, 2087, 2207), (22, 0, 82), (4724, 4664, 4784), (22, 0, 82), (590, 530, 650), (376, 316, 436), (4501, 4441, 4561), (4501, 4441, 4561), (2147, 2087, 2207), (5784, 5724, 5844), (1860, 1800, 1920), (2867, 2807, 2927), (22, 0, 82)]",-0.11566150881188833
"[(22, 0, 82), (5784, 5724, 5844), (22, 0, 82), (5031, 4971, 5091), (2147, 2087, 2207), (22, 0, 82), (2867, 2807, 2927), (2147, 2087, 2207), (4501, 4441, 4561), (1860, 1800, 1920), (5597, 5537, 5657), (590, 530, 650), (2550, 2490, 2610)]",-0.14463342083569183
"[(22, 0, 82), (590, 530, 650), (4501, 4441, 4561), (2550, 2490, 2610), (4724, 4664, 4784), (376, 316, 436), (5597, 5537, 5657), (1860, 1800, 1920), (4724, 4664, 4784), (1860, 1800, 1920), (590, 530, 650), (5597, 5537, 5657), (22, 0, 82)]",-0.05742336054756553
"[(5031, 4971, 5091), (2867, 2807, 2927), (22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (5031, 4971, 5091), (4501, 4441, 4561), (376, 316, 436), (5031, 4971, 5091), (5031, 4971, 5091), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657)]",-0.10486346907878946
"[(590, 530, 650), (2550, 2490, 2610), (4501, 4441, 4561), (5784, 5724, 5844), (2147, 2087, 2207), (2550, 2490, 2610), (376, 316, 436), (5784, 5724, 5844), (1860, 1800, 1920), (5031, 4971, 5091), (1860, 1800, 1920), (2550, 2490, 2610), (590, 530, 650)]",-0.02122633157796222
"[(5031, 4971, 5091), (5597, 5537, 5657), (5031, 4971, 5091), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (2147, 2087, 2207), (590, 530, 650), (2147, 2087, 2207), (590, 530, 650), (2147, 2087, 2207), (5597, 5537, 5657), (22, 0, 82)]",-0.09554237553524347
"[(2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091), (5784, 5724, 5844), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (5031, 4971, 5091), (376, 316, 436), (5784, 5724, 5844)]",-0.12518611823545575
"[(2867, 2807, 2927), (2550, 2490, 2610), (2867, 2807, 2927), (4724, 4664, 4784), (376, 316, 436), (1860, 1800, 1920), (5031, 4971, 5091), (3884, 3824, 3944), (2550, 2490, 2610), (376, 316, 436), (1860, 1800, 1920), (2550, 2490, 2610), (590, 530, 650)]",-0.03278378920708147
"[(4724, 4664, 4784), (5784, 5724, 5844), (376, 316, 436), (4501, 4441, 4561), (590, 530, 650), (5784, 5724, 5844), (3884, 3824, 3944), (4501, 4441, 4561), (376, 316, 436), (2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (3884, 3824, 3944)]",-0.1464181217555451
"[(5031, 4971, 5091), (4724, 4664, 4784), (22, 0, 82), (5031, 4971, 5091), (2550, 2490, 2610), (1860, 1800, 1920), (590, 530, 650), (2867, 2807, 2927), (5031, 4971, 5091), (2147, 2087, 2207), (22, 0, 82), (5784, 5724, 5844), (4724, 4664, 4784)]",-0.09633747182823782
"[(2867, 2807, 2927), (5031, 4971, 5091), (2550, 2490, 2610), (5597, 5537, 5657), (5784, 5724, 5844), (4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (2550, 2490, 2610), (1860, 1800, 1920)]",-0.13738661612340625
"[(3884, 3824, 3944), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (2550, 2490, 2610), (1860, 1800, 1920), (1860, 1800, 1920), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (1860, 1800, 1920), (5031, 4971, 5091), (2550, 2490, 2610)]",-0.12942531410350444
"[(22, 0, 82), (3884, 3824, 3944), (22, 0, 82), (22, 0, 82), (1860, 1800, 1920), (2867, 2807, 2927), (376, 316, 436), (2147, 2087, 2207), (2147, 2087, 2207), (2550, 2490, 2610), (590, 530, 650), (5784, 5724, 5844), (2550, 2490, 2610)]",-0.10909141587493731
"[(3884, 3824, 3944), (2867, 2807, 2927), (5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561), (5597, 5537, 5657), (5784, 5724, 5844), (3884, 3824, 3944), (2867, 2807, 2927), (4501, 4441, 4561), (2867, 2807, 2927), (1860, 1800, 1920)]",-0.13270618836755027
"[(2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (5031, 4971, 5091), (5031, 4971, 5091), (5597, 5537, 5657), (5784, 5724, 5844), (2867, 2807, 2927), (4501, 4441, 4561), (1860, 1800, 1920), (5784, 5724, 5844), (2550, 2490, 2610), (2867, 2807, 2927)]",-0.13461891922426425
"[(1860, 1800, 1920), (2147, 2087, 2207), (22, 0, 82), (5031, 4971, 5091), (590, 530, 650), (5031, 4971, 5091), (376, 316, 436), (3884, 3824, 3944), (22, 0, 82), (5031, 4971, 5091), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920)]",-0.03833549681848225
"[(3884, 3824, 3944), (5031, 4971, 5091), (2550, 2490, 2610), (2550, 2490, 2610), (3884, 3824, 3944), (376, 316, 436), (2550, 2490, 2610), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (5784, 5724, 5844), (4724, 4664, 4784), (590, 530, 650)]",-0.02085535978362224
